34.24713670,108.89886168,34.24710746,108.89880793,240.8,1.3,99,1
34.24713020,108.89884918,34.24710746,108.89880793,236.7,1.4,87,3
34.24713020,108.89884918,34.24710746,108.89880793,235.8,1.4,83,4
34.24712337,108.89883684,34.24710746,108.89880793,235.1,1.4,80,5
34.24712337,108.89883684,34.24715493,108.89893844,234.6,1.4,78,6
34.24711120,108.89881600,34.24715493,108.89893844,234.6,0.9,0,-100
34.24710837,108.89881133,34.24715493,108.89893844,236.6,0.4,0,-100
34.24710837,108.89881133,34.24715493,108.89893844,237.0,0.4,0,-100
34.24710837,108.89881117,34.24715493,108.89893844,235.6,0.2,0,-100
34.24710837,108.89881117,34.24715493,108.89893844,232.0,0.2,0,-100
34.24710904,108.89881400,34.24715493,108.89893844,225.3,0.2,0,-100
34.24710904,108.89881400,34.24715493,108.89893844,215.0,0.2,0,-100
34.24710770,108.89881533,34.24715493,108.89893844,203.0,0.3,0,-100
34.24710770,108.89881533,34.24715493,108.89893844,191.8,0.3,0,-100
34.24710387,108.89881583,34.24715493,108.89893844,179.4,0.4,0,-100
34.24710387,108.89881583,34.24715493,108.89893844,166.5,0.4,0,-100
34.24709953,108.89881733,34.24715493,108.89893844,154.3,0.5,0,-100
34.24709953,108.89881733,34.24715493,108.89893844,141.2,0.5,0,-100
34.24709586,108.89882117,34.24715493,108.89893844,127.7,0.5,0,-100
34.24709586,108.89882117,34.24715493,108.89893844,114.6,0.5,0,21
34.24709419,108.89882667,34.24715493,108.89893844,101.6,0.5,0,1
34.24709419,108.89882667,34.24715493,108.89893844,92.4,0.5,0,-31
34.24709469,108.89883217,34.24715493,108.89893844,85.4,0.5,0,-49
34.24709469,108.89883217,34.24715493,108.89893844,79.2,0.5,0,-44
34.24709519,108.89883534,34.24715493,108.89893844,72.7,0.3,0,32
34.24709519,108.89883534,34.24715493,108.89893844,66.0,0.3,0,41
34.24709669,108.89883817,34.24715493,108.89893844,60.9,0.3,0,0
34.24709669,108.89883817,34.24715493,108.89893844,58.0,0.3,95,-2
34.24709769,108.89883984,34.24715493,108.89893844,55.5,0.2,87,0
34.24709769,108.89883984,34.24715493,108.89893844,53.5,0.2,80,3
34.24709852,108.89884167,34.24715493,108.89893844,51.8,0.3,75,5
34.24709852,108.89884167,34.24715493,108.89893844,50.5,0.3,71,8
34.24710336,108.89884967,34.24715493,108.89893844,50.2,1.1,69,9
34.24710336,108.89884967,34.24715493,108.89893844,51.3,1.1,73,8
34.24710952,108.89885918,34.24715493,108.89893844,51.7,1.1,73,8
34.24710952,108.89885918,34.24715493,108.89893844,52.2,1.1,74,7
34.24711536,108.89886885,34.24715493,108.89893844,52.8,1.1,76,7
34.24711536,108.89886885,34.24715493,108.89893844,53.2,1.1,77,7
34.24712136,108.89887885,34.24715493,108.89893844,53.7,1.2,78,6
34.24712136,108.89887885,34.24715493,108.89893844,54.2,1.2,80,6
34.24712735,108.89888935,34.24715493,108.89893844,54.9,1.2,82,5
34.24712735,108.89888935,34.24715493,108.89893844,55.4,1.2,83,4
34.24713335,108.89890019,34.24715493,108.89893844,55.5,1.2,84,4
34.24713335,108.89890019,34.24715493,108.89893844,55.8,1.2,85,4
34.24713935,108.89891152,34.24715493,108.89893844,56.1,1.2,90,2
34.24713935,108.89891152,34.24708719,108.89880540,56.6,1.3,92,1
34.24715118,108.89893470,34.24708719,108.89880540,56.9,1.1,0,100
34.24715418,108.89894120,34.24708719,108.89880540,58.0,0.5,0,100
34.24715418,108.89894120,34.24708719,108.89880540,61.9,0.5,0,100
34.24715485,108.89894403,34.24708719,108.89880540,67.1,0.2,0,100
34.24715485,108.89894403,34.24708719,108.89880540,75.4,0.2,0,100
34.24715318,108.89894353,34.24708719,108.89880540,86.3,0.2,0,100
34.24715318,108.89894353,34.24708719,108.89880540,98.9,0.2,0,100
34.24715135,108.89894487,34.24708719,108.89880540,111.6,0.2,0,100
34.24715135,108.89894487,34.24708719,108.89880540,123.4,0.2,0,100
34.24714985,108.89894570,34.24708719,108.89880540,135.3,0.2,0,100
34.24714985,108.89894570,34.24708719,108.89880540,147.1,0.2,0,100
34.24714851,108.89894603,34.24708719,108.89880540,158.4,0.2,0,100
34.24714851,108.89894603,34.24708719,108.89880540,170.8,0.2,0,100
34.24714718,108.89894553,34.24708719,108.89880540,183.1,0.1,0,100
34.24714718,108.89894553,34.24708719,108.89880540,194.6,0.1,0,-6
34.24714634,108.89894437,34.24708719,108.89880540,206.7,0.1,0,-1
34.24714634,108.89894437,34.24708719,108.89880540,216.2,0.1,0,25
34.24714651,108.89894287,34.24708719,108.89880540,224.0,0.1,0,37
34.24714651,108.89894287,34.24708719,108.89880540,231.2,0.1,0,-30
34.24714701,108.89894303,34.24708719,108.89880540,237.8,0.1,0,-38
34.24714701,108.89894303,34.24708719,108.89880540,243.1,0.1,0,0
34.24714785,108.89894387,34.24708719,108.89880540,246.0,0.1,99,-3
34.24714785,108.89894387,34.24708719,108.89880540,248.0,0.1,93,1
34.24714801,108.89894503,34.24708719,108.89880540,249.7,0.1,88,-2
34.24714801,108.89894503,34.24708719,108.89880540,250.5,0.1,86,-3
34.24714685,108.89894236,34.24708719,108.89880540,251.3,0.1,83,-3
34.24714685,108.89894236,34.24708719,108.89880540,252.2,0.1,80,-5
34.24714368,108.89893136,34.24708719,108.89880540,252.2,1.1,78,-6
34.24714368,108.89893136,34.24708719,108.89880540,251.3,1.1,81,-3
34.24714085,108.89891969,34.24708719,108.89880540,249.9,1.1,82,-3
34.24714085,108.89891969,34.24708719,108.89880540,248.7,1.1,86,-2
34.24713735,108.89890802,34.24708719,108.89880540,249.3,1.1,81,-4
34.24713735,108.89890802,34.24708719,108.89880540,248.4,1.1,84,-3
34.24713352,108.89889585,34.24708719,108.89880540,247.3,1.2,83,-3
34.24713352,108.89889585,34.24708719,108.89880540,245.8,1.2,88,-1
34.24712902,108.89888368,34.24708719,108.89880540,244.5,1.2,89,-2
34.24712902,108.89888368,34.24708719,108.89880540,243.5,1.2,92,0
34.24712403,108.89887135,34.24708719,108.89880540,242.3,1.3,92,0
34.24712403,108.89887135,34.24708719,108.89880540,241.1,1.3,96,0
34.24711836,108.89885884,34.24708719,108.89880540,241.1,1.3,92,-1
34.24711836,108.89885884,34.24708719,108.89880540,240.2,1.3,95,0
34.24711220,108.89884617,34.24708719,108.89880540,239.2,1.3,93,0
34.24711220,108.89884617,34.24708719,108.89880540,237.9,1.3,98,2
34.24710570,108.89883367,34.24708719,108.89880540,236.7,1.4,94,0
34.24710570,108.89883367,34.24708719,108.89880540,235.9,1.4,97,0
34.24709853,108.89882117,34.24713658,108.89894117,235.0,1.4,78,-5
34.24708503,108.89879983,34.24713658,108.89894117,232.8,0.9,0,-100
34.24708237,108.89879549,34.24713658,108.89894117,233.3,0.4,0,-100
34.24708237,108.89879549,34.24713658,108.89894117,232.1,0.4,0,-100
34.24708237,108.89879549,34.24713658,108.89894117,228.8,0.1,0,-100
34.24708137,108.89879466,34.24713658,108.89894117,222.3,0.1,0,-100
34.24707987,108.89879516,34.24713658,108.89894117,211.6,0.3,0,-100
34.24707987,108.89879516,34.24713658,108.89894117,199.5,0.3,0,-100
34.24707586,108.89879499,34.24713658,108.89894117,187.9,0.5,0,-100
34.24707586,108.89879499,34.24713658,108.89894117,175.0,0.5,0,-100
34.24707170,108.89879666,34.24713658,108.89894117,162.0,0.5,0,-100
34.24707170,108.89879666,34.24713658,108.89894117,149.8,0.5,0,-100
34.24706836,108.89880016,34.24713658,108.89894117,137.5,0.5,0,-100
34.24706836,108.89880016,34.24713658,108.89894117,126.0,0.5,0,-100
34.24706619,108.89880533,34.24713658,108.89894117,113.7,0.5,0,3
34.24706619,108.89880533,34.24713658,108.89894117,102.3,0.5,0,-10
34.24706619,108.89881133,34.24713658,108.89894117,94.1,0.5,0,-38
34.24706619,108.89881133,34.24713658,108.89894117,87.3,0.5,0,-43
34.24706669,108.89881466,34.24713658,108.89894117,80.1,0.3,0,-35
34.24706669,108.89881466,34.24713658,108.89894117,73.5,0.3,0,31
34.24706802,108.89881716,34.24713658,108.89894117,67.3,0.2,0,35
34.24706802,108.89881716,34.24713658,108.89894117,63.1,0.2,0,0
34.24706869,108.89881866,34.24713658,108.89894117,61.0,0.1,98,2
34.24706869,108.89881866,34.24713658,108.89894117,59.2,0.1,95,-1
34.24706919,108.89882033,34.24713658,108.89894117,57.8,0.2,91,0
34.24706919,108.89882033,34.24713658,108.89894117,56.2,0.2,86,2
34.24707352,108.89882800,34.24713658,108.89894117,55.0,1.2,82,5
34.24707352,108.89882800,34.24713658,108.89894117,54.9,1.2,81,5
34.24707952,108.89883867,34.24713658,108.89894117,55.3,1.2,83,5
34.24707952,108.89883867,34.24713658,108.89894117,55.7,1.2,84,4
34.24708568,108.89884934,34.24713658,108.89894117,56.3,1.2,85,4
34.24708568,108.89884934,34.24713658,108.89894117,56.8,1.2,87,3
34.24709152,108.89886051,34.24713658,108.89894117,57.0,1.2,88,3
34.24709152,108.89886051,34.24713658,108.89894117,57.1,1.2,89,3
34.24709785,108.89887218,34.24713658,108.89894117,57.2,1.3,90,2
34.24709785,108.89887218,34.24713658,108.89894117,57.1,1.3,89,2
34.24710418,108.89888418,34.24713658,108.89894117,56.8,1.3,89,2
34.24710418,108.89888418,34.24713658,108.89894117,56.4,1.3,88,3
34.24711068,108.89889585,34.24713658,108.89894117,56.5,1.3,89,3
34.24711068,108.89889585,34.24713658,108.89894117,56.3,1.3,88,2
34.24711734,108.89890769,34.24713658,108.89894117,56.1,1.3,88,3
34.24711734,108.89890769,34.24713658,108.89894117,55.9,1.3,88,3
34.24712418,108.89891936,34.24713658,108.89894117,55.9,1.3,87,4
34.24712418,108.89891936,34.24706692,108.89880287,56.2,1.3,88,3
34.24713567,108.89894036,34.24706692,108.89880287,56.8,0.8,0,100
34.24713801,108.89894486,34.24706692,108.89880287,58.4,0.3,0,100
34.24713801,108.89894486,34.24706692,108.89880287,62.1,0.3,0,100
34.24713734,108.89894553,34.24706692,108.89880287,67.5,0.2,0,100
34.24713734,108.89894553,34.24706692,108.89880287,75.6,0.2,0,100
34.24713734,108.89894553,34.24706692,108.89880287,86.0,0.2,0,100
34.24713534,108.89894470,34.24706692,108.89880287,98.0,0.2,0,100
34.24713401,108.89894553,34.24706692,108.89880287,109.3,0.1,0,100
34.24713401,108.89894553,34.24706692,108.89880287,121.0,0.1,0,100
34.24713301,108.89894603,34.24706692,108.89880287,132.4,0.1,0,100
34.24713301,108.89894603,34.24706692,108.89880287,142.9,0.1,0,100
34.24713217,108.89894586,34.24706692,108.89880287,154.2,0.1,0,100
34.24713217,108.89894586,34.24706692,108.89880287,165.4,0.1,0,100
34.24713151,108.89894536,34.24706692,108.89880287,175.5,0.1,0,100
34.24713151,108.89894536,34.24706692,108.89880287,186.8,0.1,0,100
34.24713117,108.89894403,34.24706692,108.89880287,198.2,0.1,0,-1
34.24713117,108.89894403,34.24706692,108.89880287,209.0,0.1,0,4
34.24713117,108.89894403,34.24706692,108.89880287,218.8,0.1,0,28
34.24713184,108.89894270,34.24706692,108.89880287,225.5,0.1,0,44
34.24713267,108.89894286,34.24706692,108.89880287,232.3,0.1,0,-36
34.24713267,108.89894286,34.24706692,108.89880287,239.2,0.1,0,-49
34.24713384,108.89894353,34.24706692,108.89880287,244.4,0.2,0,0
34.24713384,108.89894353,34.24706692,108.89880287,247.6,0.2,89,0
34.24713467,108.89894520,34.24706692,108.89880287,249.9,0.2,82,-3
34.24713467,108.89894520,34.24706692,108.89880287,251.1,0.2,78,-6
34.24713434,108.89894386,34.24706692,108.89880287,251.2,0.4,77,-7
34.24713434,108.89894386,34.24706692,108.89880287,250.8,0.4,78,-6
34.24713134,108.89893470,34.24706692,108.89880287,250.3,1.0,78,-6
34.24713134,108.89893470,34.24706692,108.89880287,249.1,1.0,82,-3
34.24712784,108.89892403,34.24706692,108.89880287,246.6,1.1,88,-1
34.24712784,108.89892403,34.24706692,108.89880287,245.4,1.1,92,-1
34.24712335,108.89891236,34.24706692,108.89880287,244.5,1.2,93,-1
34.24712335,108.89891236,34.24706692,108.89880287,243.6,1.2,96,0
34.24711818,108.89889952,34.24706692,108.89880287,242.6,1.3,96,0
34.24711818,108.89889952,34.24706692,108.89880287,241.7,1.3,99,0
34.24711268,108.89888685,34.24706692,108.89880287,241.0,1.3,99,0
34.24711268,108.89888685,34.24706692,108.89880287,240.3,1.3,97,0
34.24710652,108.89887385,34.24706692,108.89880287,239.4,1.4,97,0
34.24710652,108.89887385,34.24706692,108.89880287,239.0,1.4,95,0
34.24710019,108.89886101,34.24706692,108.89880287,238.3,1.4,95,0
34.24710019,108.89886101,34.24706692,108.89880287,237.6,1.4,93,0
34.24710019,108.89886101,34.24706692,108.89880287,236.9,1.4,90,2
34.24709369,108.89884851,34.24706692,108.89880287,236.5,1.4,91,2
34.24708719,108.89883617,34.24706692,108.89880287,236.1,1.4,94,1
34.24708719,108.89883617,34.24706692,108.89880287,235.6,1.4,92,1
34.24708036,108.89882400,34.24706692,108.89880287,235.0,1.3,97,0
34.24708036,108.89882400,34.24711823,108.89894390,236.0,1.3,97,0
34.24706719,108.89880166,34.24711823,108.89894390,233.8,1.0,0,-100
34.24706419,108.89879683,34.24711823,108.89894390,233.3,0.4,0,-100
34.24706419,108.89879683,34.24711823,108.89894390,231.6,0.4,0,-100
34.24706419,108.89879683,34.24711823,108.89894390,227.6,0.4,0,-100
34.24706219,108.89879449,34.24711823,108.89894390,221.2,0.2,0,-100
34.24705969,108.89879366,34.24711823,108.89894390,211.6,0.4,0,-100
34.24705969,108.89879366,34.24711823,108.89894390,201.2,0.4,0,-100
34.24705536,108.89879316,34.24711823,108.89894390,190.6,0.5,0,-100
34.24705536,108.89879316,34.24711823,108.89894390,178.4,0.5,0,-100
34.24705085,108.89879466,34.24711823,108.89894390,166.3,0.5,0,-100
34.24705085,108.89879466,34.24711823,108.89894390,154.4,0.5,0,-100
34.24704702,108.89879832,34.24711823,108.89894390,141.9,0.5,0,-100
34.24704702,108.89879832,34.24711823,108.89894390,129.5,0.5,0,-100
34.24704518,108.89880333,34.24711823,108.89894390,117.7,0.5,0,7
34.24704518,108.89880333,34.24711823,108.89894390,106.1,0.5,0,-5
34.24704501,108.89880849,34.24711823,108.89894390,97.3,0.4,0,-32
34.24704501,108.89880849,34.24711823,108.89894390,90.0,0.4,0,-42
34.24704551,108.89881066,34.24711823,108.89894390,83.1,0.2,0,-39
34.24704551,108.89881066,34.24711823,108.89894390,76.3,0.2,0,30
34.24704651,108.89881249,34.24711823,108.89894390,69.9,0.2,0,31
34.24704651,108.89881249,34.24711823,108.89894390,65.1,0.2,0,0
34.24704718,108.89881366,34.24711823,108.89894390,62.5,0.2,95,2
34.24704718,108.89881366,34.24711823,108.89894390,60.0,0.2,96,-2
34.24704785,108.89881516,34.24711823,108.89894390,57.5,0.2,88,0
34.24704785,108.89881516,34.24711823,108.89894390,55.4,0.2,81,2
34.24705235,108.89882283,34.24711823,108.89894390,53.5,1.1,75,6
34.24705235,108.89882283,34.24711823,108.89894390,52.8,1.1,73,8
34.24705235,108.89882283,34.24711823,108.89894390,52.9,1.1,73,8
34.24705885,108.89883267,34.24711823,108.89894390,52.3,1.1,70,9
34.24706485,108.89884250,34.24711823,108.89894390,52.8,1.1,70,8
34.24706485,108.89884250,34.24711823,108.89894390,53.4,1.1,72,8
34.24706485,108.89884250,34.24711823,108.89894390,53.8,1.1,73,8
34.24707068,108.89885217,34.24711823,108.89894390,54.2,1.1,73,7
34.24707634,108.89886301,34.24711823,108.89894390,54.6,1.1,74,7
34.24707634,108.89886301,34.24711823,108.89894390,55.1,1.1,76,7
34.24707634,108.89886301,34.24711823,108.89894390,55.5,1.1,77,6
34.24708201,108.89887301,34.24711823,108.89894390,56.9,1.1,81,5
34.24708751,108.89888368,34.24711823,108.89894390,56.9,1.2,81,6
34.24708751,108.89888368,34.24711823,108.89894390,57.0,1.2,81,5
34.24709334,108.89889468,34.24711823,108.89894390,57.0,1.2,80,6
34.24709334,108.89889468,34.24711823,108.89894390,56.9,1.2,80,6
34.24709934,108.89890585,34.24711823,108.89894390,56.7,1.2,77,7
34.24709934,108.89890585,34.24711823,108.89894390,56.7,1.2,77,7
34.24710534,108.89891686,34.24711823,108.89894390,56.7,1.2,71,9
34.24710534,108.89891686,34.24711823,108.89894390,56.8,1.2,72,8
34.24711100,108.89892753,34.24704665,108.89880033,57.0,1.2,54,15
34.24711650,108.89893753,34.24704665,108.89880033,58.6,1.0,0,100
34.24711917,108.89894336,34.24704665,108.89880033,61.0,0.5,0,100
34.24711917,108.89894336,34.24704665,108.89880033,65.4,0.5,0,100
34.24711933,108.89894503,34.24704665,108.89880033,71.3,0.1,0,100
34.24711933,108.89894503,34.24704665,108.89880033,80.2,0.1,0,100
34.24711767,108.89894370,34.24704665,108.89880033,91.1,0.2,0,100
34.24711767,108.89894370,34.24704665,108.89880033,103.7,0.2,0,100
34.24711617,108.89894420,34.24704665,108.89880033,115.4,0.2,0,100
34.24711617,108.89894420,34.24704665,108.89880033,127.4,0.2,0,100
34.24711483,108.89894486,34.24704665,108.89880033,139.4,0.1,0,100
34.24711483,108.89894486,34.24704665,108.89880033,150.6,0.1,0,100
34.24711350,108.89894486,34.24704665,108.89880033,162.3,0.1,0,100
34.24711350,108.89894486,34.24704665,108.89880033,174.3,0.1,0,100
34.24711216,108.89894420,34.24704665,108.89880033,185.8,0.2,0,100
34.24711216,108.89894420,34.24704665,108.89880033,198.1,0.2,0,-10
34.24711150,108.89894270,34.24704665,108.89880033,210.2,0.2,0,0
34.24711150,108.89894270,34.24704665,108.89880033,219.5,0.2,17,14
34.24711167,108.89894086,34.24704665,108.89880033,227.1,0.2,43,7
34.24711167,108.89894086,34.24704665,108.89880033,233.5,0.2,63,1
34.24711183,108.89894019,34.24704665,108.89880033,239.5,0.1,83,-2
34.24711183,108.89894019,34.24704665,108.89880033,243.7,0.1,96,-4
34.24711017,108.89893536,34.24704665,108.89880033,245.7,0.7,96,0
34.24711017,108.89893536,34.24704665,108.89880033,245.8,0.7,95,-1
34.24710617,108.89892419,34.24704665,108.89880033,245.2,1.2,96,0
34.24710617,108.89892419,34.24704665,108.89880033,244.9,1.2,97,0
34.24710150,108.89891185,34.24704665,108.89880033,244.4,1.3,96,0
34.24710150,108.89891185,34.24704665,108.89880033,244.0,1.3,98,0
34.24709651,108.89889902,34.24704665,108.89880033,243.4,1.3,98,0
34.24709651,108.89889902,34.24704665,108.89880033,242.9,1.3,99,0
